seq,kind,hw_valid,hw_timestamp,handler_receipt_qpc,encode_start_qpc,present_submitted_qpc,hw_to_receipt_us,receipt_to_encode_us,encode_to_present_us,receipt_to_present_us,hw_to_present_us
2680,update,true,264957443253,264957444266,264957444378,264957454443,42.208,4.667,419.375,424.042,466.250
2681,update,true,264957663615,264957664518,264957664628,264957674558,37.625,4.583,413.750,418.333,455.958
2682,update,true,264957842313,264957843162,264957843262,264957852721,35.375,4.167,394.125,398.292,433.667
2683,update,true,264958038005,264958038528,264958038622,264958046877,21.792,3.917,343.958,347.875,369.667
2684,update,true,264958261537,264958262137,264958262214,264958270033,25.000,3.208,325.792,329.000,354.000
2685,update,true,264958452145,264958452919,264958453037,264958462403,32.250,4.917,390.250,395.167,427.417
2686,update,true,264958655229,264958655861,264958655989,264958665157,26.333,5.333,382.000,387.333,413.667
2687,update,true,264958816305,264958817321,264958817443,264958831690,42.333,5.083,593.625,598.708,641.042
2688,update,true,264958964702,264958965348,264958965448,264958974552,26.917,4.167,379.333,383.500,410.417
2689,update,true,264959157406,264959158090,264959158192,264959167396,28.500,4.250,383.500,387.750,416.250
2690,update,true,264959349123,264959349793,264959349901,264959358099,27.917,4.500,341.583,346.083,374.000
2691,update,true,264959543055,264959544838,264959545013,264959559321,74.292,7.292,596.167,603.458,677.750
2692,update,true,264959729862,264959731146,264959731296,264959743929,53.500,6.250,526.375,532.625,586.125
2693,update,true,264959925423,264959926717,264959926894,264959939682,53.917,7.375,532.833,540.208,594.125
2694,update,true,264960096649,264960097239,264960097333,264960104130,24.583,3.917,283.208,287.125,311.708
2695,update,true,264960290551,264960291104,264960291177,264960298561,23.042,3.042,307.667,310.708,333.750
2696,update,true,264960476965,264960477350,264960477421,264960482776,16.042,2.958,223.125,226.083,242.125
2697,update,true,264960676598,264960677070,264960677140,264960684438,19.667,2.917,304.083,307.000,326.667
2698,update,true,264960867251,264960867700,264960867765,264960873625,18.708,2.708,244.167,246.875,265.583
2699,update,true,264961054588,264961055107,264961055191,264961063804,21.625,3.500,358.875,362.375,384.000
2700,update,true,264961261193,264961261741,264961261819,264961280564,22.833,3.250,781.042,784.292,807.125
2701,update,true,264961463436,264961463888,264961463967,264961471593,18.833,3.292,317.750,321.042,339.875
2702,update,true,264961647951,264961648482,264961648559,264961656979,22.125,3.208,350.833,354.042,376.167
2703,update,true,264961846895,264961847626,264961847727,264961857579,30.458,4.208,410.500,414.708,445.167
2704,update,true,264962057036,264962057707,264962057801,264962066194,27.958,3.917,349.708,353.625,381.583
2705,update,true,264962245728,264962246325,264962246418,264962255934,24.875,3.875,396.500,400.375,425.250
2706,update,true,264962444288,264962444869,264962444958,264962452484,24.208,3.708,313.583,317.292,341.500
2707,update,true,264962632409,264962632958,264962633041,264962642190,22.875,3.458,381.208,384.667,407.542
2708,update,true,264962765576,264962766026,264962766096,264962774099,18.750,2.917,333.458,336.375,355.125
2709,update,true,264962955878,264962956633,264962956727,264962966299,31.458,3.917,398.833,402.750,434.208
2710,update,true,264963143709,264963144591,264963144698,264963154976,36.750,4.458,428.250,432.708,469.458
2711,update,true,264963338190,264963339668,264963339825,264963355405,61.583,6.542,649.167,655.708,717.292
2712,update,true,264963535999,264963537292,264963537425,264963552433,53.875,5.542,625.333,630.875,684.750
2713,update,true,264963725565,264963726900,264963727059,264963741105,55.625,6.625,585.250,591.875,647.500
2714,update,true,264963913540,264963914931,264963915082,264963930462,57.958,6.292,640.833,647.125,705.083
2715,update,true,264964105528,264964106748,264964106929,264964119263,50.833,7.542,513.917,521.458,572.292
2716,update,true,264964486586,264964488876,264964489150,264964505434,95.417,11.417,678.500,689.917,785.333
2717,update,true,264964669548,264964671651,264964671871,264964687771,87.625,9.167,662.500,671.667,759.292
2718,update,true,264964862170,264964864086,264964864323,264964879799,79.833,9.875,644.833,654.708,734.542
2719,update,true,264965046163,264965047980,264965048165,264965064710,75.708,7.708,689.375,697.083,772.792
2720,update,true,264965238924,264965240617,264965240821,264965255198,70.542,8.500,599.042,607.542,678.083
2721,update,true,264965417912,264965418749,264965418866,264965427250,34.875,4.875,349.333,354.208,389.083
2722,update,true,264965609109,264965609869,264965609966,264965617116,31.667,4.042,297.917,301.958,333.625
2723,update,true,264965809115,264965809935,264965810034,264965818422,34.167,4.125,349.500,353.625,387.792
2724,update,true,264966009762,264966010563,264966010680,264966018221,33.375,4.875,314.208,319.083,352.458
2725,update,true,264966211014,264966211804,264966211900,264966219174,32.917,4.000,303.083,307.083,340.000
2726,update,true,264966402329,264966403259,264966403365,264966410964,38.750,4.417,316.625,321.042,359.792
2727,update,true,264966565261,264966566013,264966566114,264966573849,31.333,4.208,322.292,326.500,357.833
2728,update,true,264966752341,264966753437,264966753580,264966764041,45.667,5.958,435.875,441.833,487.500
2729,update,true,264966944009,264966944998,264966945159,264966953787,41.208,6.708,359.500,366.208,407.417
2730,update,true,264967130127,264967131283,264967131425,264967141334,48.167,5.917,412.875,418.792,466.958
2731,update,true,264967328503,264967329796,264967329937,264967341940,53.875,5.875,500.125,506.000,559.875
2732,update,true,264967517672,264967519053,264967519216,264967531511,57.542,6.792,512.292,519.083,576.625
2733,update,true,264967704016,264967705135,264967705268,264967715295,46.625,5.542,417.792,423.333,469.958
2734,update,true,264967903347,264967904384,264967904500,264967911788,43.208,4.833,303.667,308.500,351.708
2735,update,true,264968090213,264968090842,264968090946,264968098070,26.208,4.333,296.833,301.167,327.375
2736,update,true,264968283430,264968284212,264968284328,264968295061,32.583,4.833,447.208,452.042,484.625
2737,update,true,264968481400,264968482046,264968482142,264968491838,26.917,4.000,404.000,408.000,434.917
2738,update,true,264968661832,264968662430,264968662509,264968669820,24.917,3.292,304.625,307.917,332.833
2739,update,true,264968863279,264968864878,264968865078,264968879386,66.625,8.333,596.167,604.500,671.125
2740,update,true,264969047811,264969049097,264969049228,264969059246,53.583,5.458,417.417,422.875,476.458
2741,update,true,264969255257,264969256246,264969256399,264969265868,41.208,6.375,394.542,400.917,442.125
2742,update,true,264969450014,264969451053,264969451192,264969460575,43.292,5.792,390.958,396.750,440.042
2743,update,true,264969669613,264969671248,264969671436,264969683607,68.125,7.833,507.125,514.958,583.083
2744,update,true,264969847575,264969849185,264969849326,264969859360,67.083,5.875,418.083,423.958,491.042
2745,update,true,264970054149,264970055760,264970055942,264970071751,67.125,7.583,658.708,666.292,733.417
2746,update,true,264970225965,264970228204,264970228436,264970243688,93.292,9.667,635.500,645.167,738.458
2747,update,true,264970367752,264970368791,264970368911,264970378714,43.292,5.000,408.458,413.458,456.750
2748,update,true,264970563279,264970564457,264970564613,264970575654,49.083,6.500,460.042,466.542,515.625
2749,update,true,264970761483,264970762809,264970762963,264970775205,55.250,6.417,510.083,516.500,571.750
2750,update,true,264970949132,264970950016,264970950141,264970960132,36.833,5.208,416.292,421.500,458.333
2751,update,true,264971142410,264971143831,264971144036,264971157664,59.208,8.542,567.833,576.375,635.583
2752,update,true,264971335292,264971337557,264971337931,264971351632,94.375,15.583,570.875,586.458,680.833
2753,update,true,264971523356,264971524905,264971525124,264971537984,64.542,9.125,535.833,544.958,609.500
2754,update,true,264971708973,264971710251,264971710409,264971722107,53.250,6.583,487.417,494.000,547.250
2755,update,true,264971908051,264971909625,264971909819,264971924478,65.583,8.083,610.792,618.875,684.458
2756,update,true,264972094447,264972096119,264972096340,264972114674,69.667,9.208,763.917,773.125,842.792
2757,update,true,264972270580,264972271529,264972271651,264972283470,39.542,5.083,492.458,497.542,537.083
2758,update,true,264972490044,264972492245,264972492468,264972510699,91.708,9.292,759.625,768.917,860.625
2759,update,true,264972660341,264972662105,264972662318,264972679837,73.500,8.875,729.958,738.833,812.333
2760,update,true,264972854073,264972855211,264972855357,264972866449,47.417,6.083,462.167,468.250,515.667
2761,update,true,264973053067,264973054806,264973055026,264973070203,72.458,9.167,632.375,641.542,714.000
2762,update,true,264973665386,264973667365,264973667623,264973684891,82.458,10.750,719.500,730.250,812.708
2763,update,true,264973793841,264973795584,264973795701,264973803845,72.625,4.875,339.333,344.208,416.833
2764,update,true,264974038393,264974039203,264974039323,264974047295,33.750,5.000,332.167,337.167,370.917
2765,update,true,264974210915,264974212052,264974212193,264974224003,47.375,5.875,492.083,497.958,545.333
2766,update,true,264974360157,264974361005,264974361101,264974371271,35.333,4.000,423.750,427.750,463.083
2767,update,true,264974554233,264974555046,264974555173,264974565438,33.875,5.292,427.708,433.000,466.875
2768,update,true,264974751552,264974752467,264974752603,264974763138,38.125,5.667,438.958,444.625,482.750
2769,update,true,264974953677,264974954868,264974954994,264974966065,49.625,5.250,461.292,466.542,516.167
2770,update,true,264975133525,264975134396,264975134536,264975147039,36.292,5.833,520.958,526.792,563.083
2771,update,true,264975316559,264975317378,264975317505,264975327604,34.125,5.292,420.792,426.083,460.208
2772,update,true,264975526997,264975528360,264975528513,264975542922,56.792,6.375,600.375,606.750,663.542
2773,update,true,264975687307,264975688744,264975688827,264975699010,59.875,3.458,424.292,427.750,487.625
2774,update,true,264975881658,264975882242,264975882341,264975891674,24.333,4.125,388.875,393.000,417.333
2775,update,true,264976075968,264976077127,264976077261,264976091081,48.292,5.583,575.833,581.417,629.708
2776,update,true,264976287282,264976288597,264976288755,264976301457,54.792,6.583,529.250,535.833,590.625
2777,update,true,264976460564,264976461704,264976461851,264976472192,47.500,6.125,430.875,437.000,484.500
2778,update,true,264976659787,264976660758,264976660880,264976672559,40.458,5.083,486.625,491.708,532.167
2779,update,true,264976837141,264976838427,264976838589,264976851842,53.583,6.750,552.208,558.958,612.542
2780,update,true,264977051135,264977051800,264977051890,264977060036,27.708,3.750,339.417,343.167,370.875
2781,update,true,264977265802,264977266666,264977266783,264977276958,36.000,4.875,423.958,428.833,464.833
2782,update,true,264977453506,264977454648,264977454760,264977465505,47.583,4.667,447.708,452.375,499.958
2783,update,true,264977667686,264977668593,264977668701,264977678951,37.792,4.500,427.083,431.583,469.375
2784,update,true,264977846925,264977847838,264977847947,264977858794,38.042,4.542,451.958,456.500,494.542
2785,update,true,264978029717,264978030392,264978030486,264978041025,28.125,3.917,439.125,443.042,471.167
2786,update,true,264978165663,264978166297,264978166388,264978175200,26.417,3.792,367.167,370.958,397.375
2787,update,true,264978361866,264978362783,264978362893,264978373420,38.208,4.583,438.625,443.208,481.417
2788,update,true,264978758529,264978759915,264978760111,264978772755,57.750,8.167,526.833,535.000,592.750
2789,update,true,264978931872,264978933137,264978933259,264978944044,52.708,5.083,449.375,454.458,507.167
2790,update,true,264979121604,264979122510,264979122630,264979133264,37.750,5.000,443.083,448.083,485.833
2791,update,true,264979314446,264979315183,264979315307,264979325891,30.708,5.167,441.000,446.167,476.875
2792,update,true,264979506857,264979508690,264979508906,264979524588,76.375,9.000,653.417,662.417,738.792
2793,update,true,264979685214,264979686520,264979686689,264979702625,54.417,7.042,664.000,671.042,725.458
2794,update,true,264979890144,264979891965,264979892126,264979907324,75.875,6.708,633.250,639.958,715.833
2795,update,true,264980069843,264980071152,264980071335,264980084299,54.542,7.625,540.167,547.792,602.333
2796,update,true,264980284327,264980285521,264980285673,264980299927,49.750,6.333,593.917,600.250,650.000
2797,update,true,264980495910,264980496793,264980496908,264980508843,36.792,4.792,497.292,502.083,538.875
2798,update,true,264980638432,264980639596,264980639753,264980652048,48.500,6.542,512.292,518.833,567.333
2799,update,true,264980828320,264980829351,264980829476,264980841299,42.958,5.208,492.625,497.833,540.792
2800,update,true,264981017774,264981018686,264981018788,264981031365,38.000,4.250,524.042,528.292,566.292
2801,update,true,264981223837,264981225094,264981225261,264981238049,52.375,6.958,532.833,539.792,592.167
2802,update,true,264981437909,264981439247,264981439429,264981453047,55.750,7.583,567.417,575.000,630.750
2803,update,true,264981631354,264981633322,264981634295,264981651780,82.000,40.542,728.542,769.083,851.083
2804,update,true,264981813883,264981814888,264981815022,264981827268,41.875,5.583,510.250,515.833,557.708
2805,update,true,264981962601,264981963401,264981963521,264981972970,33.333,5.000,393.708,398.708,432.042
2806,update,true,264982153614,264982154188,264982154289,264982162678,23.917,4.208,349.542,353.750,377.667
2807,update,true,264982343104,264982343711,264982343809,264982352616,25.292,4.083,366.958,371.042,396.333
2808,update,true,264982536077,264982536925,264982537046,264982546076,35.333,5.042,376.250,381.292,416.625
2809,update,true,264982728373,264982729495,264982729635,264982741140,46.750,5.833,479.375,485.208,531.958
